CH2,CH4,Start,Increment,
Volt,Volt,-1.20000e-03,2.00000e-06
2.00e-01,2.54e-02,
2.00e-01,2.54e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.54e-02,
2.00e-01,2.54e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
1.60e-01,2.58e-02,
1.60e-01,2.58e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
1.60e-01,2.60e-02,
1.60e-01,2.60e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
1.60e-01,2.58e-02,
1.60e-01,2.58e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.56e-02,
2.00e-01,2.56e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
1.60e-01,2.60e-02,
1.60e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
1.60e-01,2.60e-02,
1.60e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.68e-02,
2.00e-01,2.68e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.58e-02,
2.00e-01,2.58e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.68e-02,
2.00e-01,2.68e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
2.00e-01,2.70e-02,
2.00e-01,2.70e-02,
1.60e-01,2.64e-02,
1.60e-01,2.64e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
1.60e-01,2.68e-02,
1.60e-01,2.68e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
2.00e-01,2.62e-02,
1.60e-01,2.66e-02,
1.60e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
1.60e-01,2.66e-02,
1.60e-01,2.66e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
2.00e-01,2.64e-02,
1.60e-01,2.70e-02,
1.60e-01,2.70e-02,
2.00e-01,2.66e-02,
2.00e-01,2.66e-02,
2.00e-01,2.60e-02,
2.00e-01,2.60e-02,
