,,,,,22-APR-2018,11:55:50,1196113,
,+1.5536000E-01,Vdc,,
,+1.5342000E-01,Vdc,,
,+1.5311000E-01,Vdc,,
,+1.5292000E-01,Vdc,,
,+1.5292000E-01,Vdc,,
,+1.5291000E-01,Vdc,,
,+1.5194000E-01,Vdc,,
,+1.5148000E-01,Vdc,,
,+1.5148000E-01,Vdc,,
,+1.5148000E-01,Vdc,,
,+1.5146000E-01,Vdc,,
,+1.5044000E-01,Vdc,,
,+1.4952000E-01,Vdc,,
,+1.4952000E-01,Vdc,,
,+1.4952000E-01,Vdc,,
,+1.4951000E-01,Vdc,,
,+1.4946000E-01,Vdc,,
,+1.4757000E-01,Vdc,,
,+1.4758000E-01,Vdc,,
,+1.4758000E-01,Vdc,,
,+1.4757000E-01,Vdc,,
,+1.4757000E-01,Vdc,,
,+1.4561000E-01,Vdc,,
,+1.4563000E-01,Vdc,,
,+1.4563000E-01,Vdc,,
,+1.4562000E-01,Vdc,,
,+1.4561000E-01,Vdc,,
,+1.4448000E-01,Vdc,,
,+1.4366000E-01,Vdc,,
,+1.4316000E-01,Vdc,,
,+1.4315000E-01,Vdc,,
,+1.4314000E-01,Vdc,,
,+1.4251000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4173000E-01,Vdc,,
,+1.4172000E-01,Vdc,,
,+1.4171000E-01,Vdc,,
