,,,,,22-APR-2018,11:39:45,1196113,
,1.9908800E-01,Vdc,,
,1.9502300E-01,Vdc,,
,1.9077100E-01,Vdc,,
,1.8680800E-01,Vdc,,
,1.8226700E-01,Vdc,,
,1.7857900E-01,Vdc,,
,1.7442300E-01,Vdc,,
,1.7036200E-01,Vdc,,
,1.6620100E-01,Vdc,,
,1.6189700E-01,Vdc,,
,1.5798200E-01,Vdc,,
,1.5366900E-01,Vdc,,
,1.4975900E-01,Vdc,,
,1.4569900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172600E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172600E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172700E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4173000E-01,Vdc,,
,1.4172900E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
,1.4172800E-01,Vdc,,
